,name,latitude,longitude,price,minimum_nights
5378,Remodeled 2 Flat * 5 BR * 14 Guests * Chicago,41.96638,-87.76142,365,2
5447,Private 8 beds room at Lincoln Park best hostel,41.92639000000001,-87.64567,503,1
5457,Sleep 24 - 8 bedroom McCormick Colossus⛰️,41.85465,-87.62538,616,2
5467,"ALL STAR WEEKEND,  DON'T STAY HERE! lol",41.87124,-87.68366999999998,500,3
5473,"Luxury High-Rise in West Loop, 25th Floor!",41.88467,-87.64798,575,3
5479,Modern Chic Apartment,41.86882,-87.7738,405,2
5541,"Modern, minimal SFH in Bucktown",41.92456,-87.68679,575,2
5549,Stunning views & Location in the heart of downtown,41.89237,-87.6182,414,2
5558,"The Robey, Urban King Accessible",41.91142,-87.67735,7000,1
5568,Cheltenham Combo,41.75411,-87.55084000000002,400,3
5576,Beautiful spacious townhouse Old Town/Lincoln Park,41.91498,-87.63949000000002,407,2
5579,Modern high-rise 3 Bedroom 3 Full Bathroom Condo,41.8918,-87.6201,409,2
5615,"River and Lake views, Mag Mile.",41.89227,-87.61881,375,2
5633,★ 75% Off ★  Premier Location ★ Safe ★ Patio  ★,41.93891,-87.68813,558,2
5645,Historic boutique hotel: the heart of the Chicago.,41.87525,-87.62911,395,3
5646,Historic Hotel Blake in the heart of Chicago,41.87428,-87.62873,449,1
5658,Sunny room,41.747,-87.56865,700,1
5660,Modern/spacious house with luxurious  amenities,41.96567,-87.73064000000002,400,7
5749,4BR Private Modern W Loop RowHouse Entire Building,41.882490000000004,-87.68325,535,3
5755,Luxury Chicago Apartment with an Amazing View,41.87874,-87.64398,500,2
5810,Breathtaking 6BDR Luxury Condo | Downtown Chicago!,41.88579,-87.63419,534,1
5830,12 Bedroom/12 bath home in Bucktown/Wicker Park,41.92106,-87.68236999999998,893,5
5905,"XL Penthouse""The Harper""Book 6 Nights Get 1 FREE",41.887840000000004,-87.64565,537,2
5939,Beautiful house on quiet Cul-de-sac block.,42.00101,-87.70812,635,30
5942,Luxury House 6BED/2.5BATH/4PARKING close to lake,41.98769,-87.70966,377,4
5944,"Penthouse with Private Patio, Great for Groups!",41.899809999999995,-87.65700000000002,1499,2
5950,MAGICAL Downtown Penthouse,41.89379,-87.62668000000002,400,2
5956,Great Penthouse in Downtown Chicago,41.90099,-87.65744000000002,428,2
5965,Downtown Living-Entire Building in River North,41.89762,-87.63804,1070,2
5969,The Orleans - Entire Building - With Rooftop Deck!,41.89867,-87.63705999999998,1828,2
5970,The Orleans - Floor 3: Private rooftop deck!,41.89901,-87.63676,713,2
5977,The Orleans - Floor 2: Private roofdeck Patio!,41.89815,-87.63725,785,2
5980,3 Flat Building Downtown - With Private Patio,41.900929999999995,-87.65683,870,2
5982,ENTIRE BUILDING-Walk to Lincoln Park or The Beach!,41.93152,-87.65826,828,2
5993,2 Newly Built Luxury Condos with Private Roofdeck!,41.89723,-87.63967,1142,2
5994,2 Newly Built Luxury Condos with Private Roofdeck!,41.89605,-87.63913000000002,1142,2
5997,Walk Around the Trendy Logan Sq from a Stylish 2BR,41.9152,-87.71235,500,1
5999,Modern 2BR at Logan Sq Perfect for Fun Getaway,41.91408,-87.71253,500,1
6000,Bright & Cozy 2BR Apt Perfect for Staycation!,41.9152,-87.71179000000002,500,1
6001,Pristine & Insta-worthy 2BR w/ Great Location!,41.91474,-87.71161,500,1
6015,Spacious & Pristine 3BR Apt in Logan Square,41.93564,-87.71621,500,1
6017,"Bright, Peaceful and Airy 2BR Apt in Bucktown",41.92015,-87.68106,500,1
6021,Classy & Peaceful 3BR Logan Square Apt. Best Deal!,41.93588,-87.71956999999998,500,1
6022,Gorgeous Home near Wrigley Field,41.94863,-87.68518,399,7
6028,New Construction Building in River North,41.89805,-87.63755,3070,2
6042,Huge 5 BR Home * Private Yard * Parking * Downtown,41.9096,-87.63667,462,1
6043,Penthouse condo w/ 3 outdoor spaces & city views!,41.90786,-87.67044,1200,2
6058,Cozy sanctuary,41.93777,-87.64163,950,30
6149,Updated Vintage Yellow Stone,41.81074,-87.62208000000004,543,3
6155,Single Family Home in the Heart of Bucktown,41.91308,-87.68541,450,14
6166,"River North's chic 3BD, close to everything downtown",41.88988,-87.63452,734,2
6210,Only Urban Beach House In Chicago,42.00669,-87.65986,425,5
6263,Sleeps 10+ Close to South Loop and Downtown,41.83234,-87.62093,389,3
6378,Sundrenched Northeast Corner Unit in South Loop.,41.85973,-87.62352,500,2
6394,Two story Penthouse w private Rooftop & Great view,41.85584,-87.62404000000002,493,2
